design,seed,n,d,phi,dispersion,fit_end,val_end,test_end,ar_model,method,generating_coordinate,q_total,q_cov,n_active_mean,n_active_diag,n_active_offdiag,reference_condition,mean_dispersion,spectral_shell_low,spectral_shell_high,generator_transport_clip_rate,generator_shell_clip_rate,ridge,val_w2_mean,test_w2_mean,test_w2_median,test_w2_q90,test_mean_component,test_cov_component,n_test_pairs,min_pred_eig,w2_ratio_to_persistence,cov_ratio_to_persistence,mean_ratio_to_persistence
Weaker dynamics,27,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.5690315406951657,0.607639989064172,,,0.002731395869684141,0.604908593194488,112,0.0874830057166603,1.0,1.0,1.0
Weaker dynamics,27,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.4999184841313718,0.5126576515049418,0.47528368329767934,0.7821924867660889,0.003070666985199987,0.5095869845197419,112,0.21505875918716064,0.8436864932054376,0.8424198139236905,1.124211623544367
Weaker dynamics,27,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5202127299859844,0.523095197679966,0.48846835079650563,0.7937305449138202,0.0030319011398823553,0.5200632965400838,112,0.21235508203160755,0.8608636809529049,0.8597386487661863,1.1100189370327214
Weaker dynamics,27,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.49730417053496323,0.5085558818905574,0.47399019608505755,0.7734083254075153,0.0030808093174049295,0.5054750725731526,112,0.21242701380718285,0.8369361645763073,0.8356222382356439,1.1279248649377196
Weaker dynamics,27,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.492617929166854,0.5030275052386376,0.4682128253933307,0.7743288507160425,0.0027122816952804656,0.5003152235433571,112,0.2305438802209115,0.8278380526162401,0.8270922733982349,0.9930020490197616
Weaker dynamics,28,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.6135202820132397,0.6927264208430991,,,0.0027547617639160312,0.689971659079183,112,0.09197926229851788,1.0,1.0,1.0
Weaker dynamics,28,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5505683928558134,0.5669036047423808,0.5299700784921122,0.8823676849542434,0.00317564066402954,0.5637279640783514,112,0.26692281541046575,0.8183657901374937,0.8170306079392986,1.1527823224594234
Weaker dynamics,28,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5692533318708548,0.5854521562136173,0.557715845071084,0.878133394737773,0.00321989768829278,0.5822322585253245,112,0.22777004180224933,0.8451419472366579,0.8438495275332837,1.1688479673521877
Weaker dynamics,28,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5732257797875999,0.5764190126258785,0.5658370384622764,0.8465749561731835,0.003234036154442567,0.5731849764714358,112,0.22406818497118547,0.8321019601422652,0.8307369859747465,1.1739803408063945
Weaker dynamics,28,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5472086340180109,0.5626163164745667,0.5223495782824563,0.8702211069286159,0.003033677993816084,0.5595826384807506,112,0.2726022430814043,0.8121767837147328,0.8110226429119626,1.1012487662466897
Weaker dynamics,29,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.6532705620447459,0.672301668530004,,,0.002593678144154184,0.6697079903858499,112,0.07970421523137715,1.0,1.0,1.0
Weaker dynamics,29,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.5924506549217385,0.6011429589049071,0.5573181666868727,0.9357401088108696,0.002995446393599374,0.5981475125113077,112,0.32660928700468406,0.8941565773878172,0.893146746191108,1.1549028935416386
Weaker dynamics,29,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5958190476916316,0.5888167879470391,0.5609846416076302,0.9074595834076619,0.002956874862433365,0.5858599130846057,112,0.23289863481334114,0.8758222915532761,0.8747990489811307,1.1400315297785808
Weaker dynamics,29,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.572120957523869,0.5765608204212211,0.545709252316684,0.8983431348210061,0.0029988029627836185,0.5735620174584375,112,0.2159843842704649,0.8575924282351978,0.8564359776086615,1.156197028356249
Weaker dynamics,29,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5700023369984439,0.5779210518802239,0.539558693762016,0.9203122138092338,0.002871412957279129,0.5750496389229447,112,0.26373086797162126,0.8596156739337797,0.8586572762729497,1.1070814486951372
Weaker dynamics,30,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,,0.597209097293129,0.6483420178431315,,,0.002890121733619759,0.6454518961095117,112,0.06305369385179796,1.0,1.0,1.0
Weaker dynamics,30,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.1,0.5447146265796603,0.5356973422579107,0.5053884103045434,0.813144670211336,0.0036644100478833196,0.5320329322100272,112,0.3145150018915234,0.8262573264031831,0.8242797572009285,1.2679085469849036
Weaker dynamics,30,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5453421033408836,0.5364639633338613,0.5109776422736184,0.8181587005560284,0.0036605020621714264,0.5328034612716899,112,0.2090390898417916,0.8274397595246719,0.8254735395204275,1.2665563597512544
Weaker dynamics,30,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5510282415015899,0.523993799647948,0.4872596473408137,0.7808823388188183,0.003711736289670982,0.5202820633582771,112,0.18963857835205045,0.8082058315318537,0.8060741110132281,1.2842837194342622
Weaker dynamics,30,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.003125,0.01,0.5269046070466691,0.5143245796447468,0.47853509967645624,0.7707196865032577,0.0035918210206815,0.5107327586240653,112,0.25422017637338257,0.7932920672884559,0.791279352810842,1.242792294490271
Weaker dynamics,31,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.690095956726887,0.6016377105672437,,,0.0029124729623404635,0.5987252376049034,112,0.08554969252858234,1.0,1.0,1.0
Weaker dynamics,31,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5777527024302411,0.5294574737197578,0.5254645679955703,0.7817707842024811,0.00280802146055097,0.5266494522592068,112,0.2762654442854744,0.8800270734701254,0.8796179268573624,0.964136490487604
Weaker dynamics,31,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.6121767478971704,0.5918099633239527,0.5496361791267627,0.9396041048163353,0.0026997188671657258,0.5891102444567871,112,0.28900761632704636,0.9836650079097851,0.9839408921752164,0.9269507054912646
Weaker dynamics,31,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.5801941274498579,0.5625258625143907,0.5308335507440706,0.8505450301301709,0.002713180515511823,0.559812681998879,112,0.29602452951126895,0.9349910297079334,0.9350076576666665,0.9315727735825952
Weaker dynamics,31,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5597703968260924,0.5258145715071345,0.5032906417733389,0.783569241921964,0.002688726424721222,0.5231258450824133,112,0.28955218005157635,0.8739720969474791,0.8737327445475452,0.9231764412880802
Weaker dynamics,32,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.6655455146737197,0.6737381681873539,,,0.002859039227317715,0.6708791289600361,112,0.0886189836942184,1.0,1.0,1.0
Weaker dynamics,32,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.6595173473370342,0.5884854244014933,0.5604427660815133,0.9276927083186461,0.003118213811844591,0.5853672105896488,112,0.33526050589157236,0.8734630932143459,0.8725375187883044,1.0906509368778503
Weaker dynamics,32,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.7201982537301137,0.6238508274886624,0.6195709122619135,0.9065680402309039,0.003154453559405234,0.6206963739292571,112,0.22754432792212273,0.9259544092137307,0.9251985151057392,1.1033264354209893
Weaker dynamics,32,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.6610062412120985,0.5865279607718283,0.5692182167676826,0.88180643317963,0.0032440978394089716,0.5832838629324194,112,0.24198861604355276,0.870557715840623,0.8694321193693973,1.1346811223896742
Weaker dynamics,32,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.6430602853755366,0.5684998457361333,0.5572218574516336,0.8763901440267301,0.002893360962474704,0.5656064847736585,112,0.24000183940786826,0.8437993757510325,0.8430825470013263,1.0120046394708577
Weaker dynamics,33,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,,0.673067974751169,0.6633938469047331,,,0.003015577412340314,0.6603782694923928,112,0.049999999999999524,1.0,1.0,1.0
Weaker dynamics,33,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.6044322531636142,0.5642786596793165,0.5201571919961252,0.8690107475142491,0.0029336668138000813,0.5613449928655164,112,0.20524603001585068,0.8505937495684217,0.8500355308435582,0.9728375076013506
Weaker dynamics,33,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.6260711685943998,0.5874745802960784,0.5494463755119943,0.8675009245078127,0.0028547945107467517,0.5846197857853317,112,0.2525385991274989,0.8855592843333122,0.885280168644414,0.9466825487763609
Weaker dynamics,33,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.614276683179306,0.5899255399774547,0.5411369712105598,0.8950217006598667,0.0029161013777655146,0.5870094385996891,112,0.19924375329670785,0.8892538613825448,0.8888987807713609,0.967012607878105
Weaker dynamics,33,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.009375,0.01,0.5904158778121518,0.5615413042271947,0.5348923191787835,0.8601547041802717,0.0027794911743789824,0.5587618130528157,112,0.2777021905879162,0.8464674594846446,0.8461238639519655,0.9217111001709914
Weaker dynamics,34,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.5838310506953922,0.6131703664909526,,,0.00291934395606473,0.6102510225348878,112,0.05154780754574607,1.0,1.0,1.0
Weaker dynamics,34,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.1,0.5188339132524774,0.5298372504431829,0.4867053921632894,0.8150713681582137,0.0028496312958376444,0.5269876191473453,112,0.3393139654487329,0.8640946780832415,0.8635587646511769,0.9761204362088741
Weaker dynamics,34,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5773484179296979,0.5398177094637123,0.5036057407281178,0.8248293125752647,0.0028837674916698205,0.5369339419720426,112,0.1934280099047837,0.8803714904765826,0.8798575047718928,0.9878135413536997
Weaker dynamics,34,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5267772828293692,0.5043000585730083,0.46748909035071784,0.7937090681203642,0.0029357737665001897,0.5013642848065081,112,0.17117443153236284,0.8224468861060809,0.8215705771764524,1.0056279118468818
Weaker dynamics,34,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5068667814011285,0.5033599186262582,0.45790453361207994,0.7996371804254736,0.0028102540451084043,0.5005496645811498,112,0.25799675083493584,0.8209136418429401,0.8202356835092949,0.9626320458986345
Weaker dynamics,35,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,,0.6393697854792977,0.6545510359936763,,,0.0030584754162332724,0.6514925605774431,112,0.04999999999999988,1.0,1.0,1.0
Weaker dynamics,35,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.5751387892253229,0.5457673672297668,0.5205220566341185,0.7842726825423468,0.0029174426033002306,0.5428499246264666,112,0.21161800303836775,0.8338041454647389,0.8332404043805469,0.9538878710011887
Weaker dynamics,35,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.5882748963030098,0.5533589715832099,0.5257941543541083,0.7649480231833305,0.002934897290407934,0.5504240742928019,112,0.22516357898873987,0.845402330993417,0.8448662465231218,0.9595948605081372
Weaker dynamics,35,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.01,0.5826511992048633,0.5414021092997788,0.5330133386278433,0.7707723937211325,0.002994955415500916,0.5384071538842778,112,0.18403149534732183,0.8271350582737591,0.8264210314344446,0.9792314823276932
Weaker dynamics,35,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.00625,0.001,0.5642382886206254,0.5331407353687171,0.5148287478334765,0.7533246333327757,0.002621587309143202,0.5305191480595738,112,0.21817350134655736,0.814513622393637,0.8143134398792737,0.8571549391009561
Weaker dynamics,36,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.5732772468029488,0.6042063433913005,,,0.002626998278873937,0.6015793451124265,112,0.06629896709143275,1.0,1.0,1.0
Weaker dynamics,36,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5202851895291226,0.5272174241985391,0.5028404789822836,0.8119814798151248,0.0026756803931124533,0.5245417438054268,112,0.23275778623131008,0.8725784327906314,0.8719410798710144,1.018531460271601
Weaker dynamics,36,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.51704836966577,0.5382111691403889,0.5254026178068387,0.8204514348174218,0.0026119936853411024,0.5355991754550478,112,0.24634586614091059,0.8907737812210103,0.8903217502505044,0.9942883123854704
Weaker dynamics,36,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5237297700787473,0.5245613923276005,0.5025005341223298,0.7832268505482166,0.002674207940252403,0.521887184387348,112,0.19630966699162955,0.8681825307945835,0.8675284293376376,1.0179709525347318
Weaker dynamics,36,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5046084311408122,0.520858008375319,0.4950424136733307,0.817142032037293,0.0025301913598995826,0.5183278170154194,112,0.27437656529195553,0.8620531943637625,0.8616117245823183,0.9631492263421464
Weaker dynamics,37,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.7267888974868857,0.6853998156064591,,,0.003089646767309984,0.6823101688391492,112,0.07398952530180293,1.0,1.0,1.0
Weaker dynamics,37,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.621328826357427,0.5711857177948387,0.5149389327377433,0.915238478909714,0.003308732342117787,0.567876985452721,112,0.26213796846129866,0.8333613531679158,0.8322856838245288,1.070909586534564
Weaker dynamics,37,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.633391641702402,0.5861608673593862,0.5080749272031293,0.8705342777658339,0.003208060936724697,0.5829528064226615,112,0.23065427617564777,0.8552101328488632,0.8543809443943511,1.0383261189167625
Weaker dynamics,37,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.6456830217103855,0.5807136376158882,0.5278367056987929,0.9099866828112956,0.0033164359198496534,0.5773972016960384,112,0.2252893595335824,0.8472626113884465,0.8462385994897235,1.0734029387887356
Weaker dynamics,37,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.605199297665305,0.5548953191655327,0.503694674633536,0.8758325905983144,0.0028169767453950193,0.5520783424201378,112,0.24235577963943555,0.8095936218986975,0.8091310486540427,0.9117471858595777
Weaker dynamics,38,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.5915651698162172,0.6724754333987997,,,0.0026787705994712396,0.6697966627993284,112,0.08039699349534839,1.0,1.0,1.0
Weaker dynamics,38,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5121432393688802,0.5382056508131713,0.5228734439995175,0.794908977524955,0.002625267773823698,0.5355803830393475,112,0.2769083138614223,0.8003350369142748,0.7996163802921303,0.9800270968861229
Weaker dynamics,38,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5259317172248245,0.5649358221299418,0.5414808978146985,0.8219810763186862,0.0025932322984791377,0.5623425898314627,112,0.20258054222829194,0.8400839555947266,0.8395720986145626,0.9680680753294119
Weaker dynamics,38,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5188981700192399,0.5449015682937854,0.5232357280337252,0.8517137250611959,0.002586357817288548,0.5423152104764969,112,0.20525635960325603,0.8102921552684308,0.8096714131270238,0.9655017931729829
Weaker dynamics,38,320,8,0.5,0.15,144,208,320,full,bwar_barycenter,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.001,0.5008493364644309,0.5276053263620437,0.5049405988227263,0.7732936935621142,0.0022458393372246613,0.5253594870248189,112,0.2218586742788434,0.7845718968430431,0.7843566804724691,0.8383843460384274
Weaker dynamics,39,320,8,0.5,0.15,144,208,320,full,persistence,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,,0.612163379425151,0.6211891501047314,,,0.002539979586533373,0.618649170518198,112,0.051084325418674324,1.0,1.0,1.0
Weaker dynamics,39,320,8,0.5,0.15,144,208,320,full,euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5549396395188693,0.5498491938285719,0.5252668852841607,0.8944253830721022,0.002435852636878469,0.5474133411916934,112,0.1939040071487105,0.8851558236905269,0.8848526229060721,0.9590048084610715
Weaker dynamics,39,320,8,0.5,0.15,144,208,320,full,cholesky_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5837249068263757,0.5722968793447595,0.5394963440213278,0.9331095093788497,0.0024005841468379453,0.5698962951979216,112,0.15829229966293176,0.9212924585824965,0.9211946323641885,0.9451194645679503
Weaker dynamics,39,320,8,0.5,0.15,144,208,320,full,log_euclidean_gaussian_ar,bures_transport,44,36,3,3,10,8.0,0.03,0.05,20.0,0.0,0.0,0.01,0.5619410315823852,0.5635512600084306,0.5259495697549992,0.9105151755148714,0.0023628361937941913,0.5611884238146365,112,0.15973474582410677,0.9072136239234327,0.9071190111587303,0.930257946292808
